fecha,provincia,codigo_indec_provincia,departamento,codigo_indec_departamento,localidad,codigo_indec_localidad,origen_de_financiamiento,tipo,ultima_actualizacion,total,positivos
2020-03-31,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,1,
2020-03-31,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,14,10.0
2020-03-31,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,2,
2020-03-31,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,33,
2020-03-31,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,6,
2020-03-31,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,1,
2020-03-31,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,1,1.0
2020-03-31,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,9,4.0
2020-03-31,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,1,
2020-03-31,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,4,
2020-03-31,San Luis,74,General Pedernera,35,VILLA MERCEDES,70,Público,Provincial,2020-06-15,1,1.0
2020-03-31,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,1,
2020-03-31,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,63,6.0
2020-03-31,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,18,5.0
2020-03-31,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,40,11.0
2020-03-31,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,4,
2020-03-31,Tierra del Fuego,94,Río Grande,7,RIO GRANDE,10,Público,Provincial,2020-06-15,1,1.0
2020-03-31,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,6,2.0
2020-04-01,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,27,6.0
2020-04-01,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,51,8.0
2020-04-01,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,5,1.0
2020-04-01,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,10,2.0
2020-04-01,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,15,
2020-04-01,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,6,4.0
2020-04-01,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,6,
2020-04-01,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,371,57.0
2020-04-01,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,38,11.0
2020-04-01,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,1,
2020-04-01,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,9,7.0
2020-04-01,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,1,1.0
2020-04-01,CABA,2,COMUNA 13,13,BELGRANO,10,Privado,Privado,2020-06-15,1,
2020-04-01,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,18,1.0
2020-04-01,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,26,6.0
2020-04-01,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,21,1.0
2020-04-01,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Privado,Privado,2020-06-15,2,
2020-04-01,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,2,
2020-04-01,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,13,3.0
2020-04-01,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,10,1.0
2020-04-01,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,2,
2020-04-01,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,41,5.0
2020-04-01,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,130,14.0
2020-04-01,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,5,3.0
2020-04-01,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,24,2.0
2020-04-01,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,1,
2020-04-01,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,6,
2020-04-01,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,1,
2020-04-01,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,1,1.0
2020-04-01,La Rioja,46,Capital,14,LA RIOJA,10,Público,Universitario público,2020-06-15,6,2.0
2020-04-01,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,18,7.0
2020-04-01,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,1,
2020-04-01,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,22,3.0
2020-04-01,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,1,
2020-04-01,Salta,66,Capital,28,SALTA,50,Privado,Privado,2020-06-15,1,1.0
2020-04-01,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,8,1.0
2020-04-01,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,1,1.0
2020-04-01,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,2,
2020-04-01,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,47,2.0
2020-04-01,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,35,3.0
2020-04-01,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,39,5.0
2020-04-01,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,1,
2020-04-01,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,9,
2020-04-01,Tucumán,90,Cruz Alta,14,BANDA DEL RIO SALI,20,Público,Provincial,2020-06-15,2,
2020-04-01,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,20,1.0
2020-04-02,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,20,5.0
2020-04-02,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,35,5.0
2020-04-02,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,13,6.0
2020-04-02,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,12,3.0
2020-04-02,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,16,2.0
2020-04-02,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,4,1.0
2020-04-02,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,14,1.0
2020-04-02,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,447,78.0
2020-04-02,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,19,5.0
2020-04-02,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,18,1.0
2020-04-02,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,48,6.0
2020-04-02,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,2,
2020-04-02,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,1,1.0
2020-04-02,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,4,
2020-04-02,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,13,
2020-04-02,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,29,12.0
2020-04-02,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,87,3.0
2020-04-02,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Privado,Privado,2020-06-15,5,
2020-04-02,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,9,
2020-04-02,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,2,1.0
2020-04-02,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,27,3.0
2020-04-02,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,18,
2020-04-02,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,7,
2020-04-02,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,38,7.0
2020-04-02,Chaco,22,Libertador General San Martín,84,GENERAL JOSE DE SAN MARTIN,20,Público,Provincial,2020-06-15,1,
2020-04-02,Chubut,26,Rawson,77,RAWSON,30,Público,Provincial,2020-06-15,1,
2020-04-02,Chubut,26,Rawson,77,TRELEW,40,Público,Provincial,2020-06-15,11,
2020-04-02,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,202,18.0
2020-04-02,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,49,5.0
2020-04-02,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,21,3.0
2020-04-02,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,1,
2020-04-02,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,58,2.0
2020-04-02,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,8,
2020-04-02,La Rioja,46,Capital,14,LA RIOJA,10,Público,Universitario público,2020-06-15,2,
2020-04-02,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,11,2.0
2020-04-02,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,1,
2020-04-02,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,23,3.0
2020-04-02,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,6,1.0
2020-04-02,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,7,1.0
2020-04-02,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,1,
2020-04-02,San Luis,74,General Pedernera,35,VILLA MERCEDES,70,Público,Provincial,2020-06-15,1,1.0
2020-04-02,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,1,
2020-04-02,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,52,7.0
2020-04-02,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,10,1.0
2020-04-02,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,51,3.0
2020-04-02,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,3,
2020-04-02,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,87,25.0
2020-04-02,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,23,
2020-04-02,Tucumán,90,Monteros,70,MONTEROS,30,Público,Provincial,2020-06-15,2,
2020-04-03,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,23,3.0
2020-04-03,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,62,1.0
2020-04-03,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,10,
2020-04-03,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,12,5.0
2020-04-03,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,19,3.0
2020-04-03,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,8,
2020-04-03,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,438,65.0
2020-04-03,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,47,5.0
2020-04-03,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,5,
2020-04-03,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,11,
2020-04-03,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,37,7.0
2020-04-03,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,2,2.0
2020-04-03,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,35,11.0
2020-04-03,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,62,5.0
2020-04-03,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,38,
2020-04-03,Buenos Aires,6,José C. Paz,412,TORTUGUITAS,10,Público,Provincial,2020-06-15,1,
2020-04-03,Buenos Aires,6,Campana,126,CAMPANA,30,Público,Municipal,2020-06-15,1,
2020-04-03,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,35,5.0
2020-04-03,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,73,2.0
2020-04-03,Buenos Aires,6,La Matanza,427,GONZALEZ CATAN,10,Público,Provincial,2020-06-15,1,1.0
2020-04-03,Buenos Aires,6,Arrecifes,77,ARRECIFES,10,Público,Municipal,2020-06-15,1,
2020-04-03,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Privado,Privado,2020-06-15,5,
2020-04-03,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,1,
2020-04-03,Buenos Aires,6,Vicente López,861,FLORIDA,10,Privado,Privado,2020-06-15,6,1.0
2020-04-03,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,1,
2020-04-03,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,21,
2020-04-03,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,46,2.0
2020-04-03,Buenos Aires,6,Quilmes,658,QUILMES OESTE,10,Privado,Privado,2020-06-15,1,
2020-04-03,Buenos Aires,6,San Nicolás,763,SAN NICOLAS DE LOS ARROYOS,50,Privado,Privado,2020-06-15,1,1.0
2020-04-03,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,8,7.0
2020-04-03,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,141,4.0
2020-04-03,Córdoba,14,Unión,182,BELL VILLE,60,Público,Provincial,2020-06-15,1,
2020-04-03,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,27,
2020-04-03,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,21,4.0
2020-04-03,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,1,
2020-04-03,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,5,
2020-04-03,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,7,
2020-04-03,La Rioja,46,Capital,14,LA RIOJA,10,Público,Universitario público,2020-06-15,11,2.0
2020-04-03,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,1,
2020-04-03,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,4,
2020-04-03,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,33,12.0
2020-04-03,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,1,
2020-04-03,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,2,1.0
2020-04-03,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,14,2.0
2020-04-03,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,6,2.0
2020-04-03,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,4,2.0
2020-04-03,Río Negro,62,General Roca,42,GENERAL ROCA,450,Público,Provincial,2020-06-15,1,
2020-04-03,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,3,
2020-04-03,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,8,1.0
2020-04-03,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,60,1.0
2020-04-03,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,11,1.0
2020-04-03,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,98,8.0
2020-04-03,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,3,1.0
2020-04-03,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,39,7.0
2020-04-03,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,24,1.0
2020-04-04,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,18,3.0
2020-04-04,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,40,3.0
2020-04-04,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,13,1.0
2020-04-04,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,16,4.0
2020-04-04,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,15,
2020-04-04,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,1,
2020-04-04,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,382,62.0
2020-04-04,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,65,9.0
2020-04-04,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,1,
2020-04-04,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,8,
2020-04-04,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,18,5.0
2020-04-04,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,1,
2020-04-04,CABA,2,COMUNA 15,15,AGRONOMIA,10,Privado,Privado,2020-06-15,1,
2020-04-04,Buenos Aires,6,Tigre,805,GENERAL PACHECO,10,Público,Provincial,2020-06-15,4,
2020-04-04,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,54,6.0
2020-04-04,Buenos Aires,6,Baradero,70,BARADERO,10,Público,Municipal,2020-06-15,1,
2020-04-04,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,52,2.0
2020-04-04,Buenos Aires,6,Campana,126,CAMPANA,30,Público,Municipal,2020-06-15,2,
2020-04-04,Buenos Aires,6,Pilar,638,DEL VISO,40,Público,Municipal,2020-06-15,3,
2020-04-04,Buenos Aires,6,Pilar,638,PILAR,40,Público,Municipal,2020-06-15,4,1.0
2020-04-04,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,43,7.0
2020-04-04,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,26,1.0
2020-04-04,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Privado,Privado,2020-06-15,4,
2020-04-04,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Público,Provincial,2020-06-15,3,
2020-04-04,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,11,1.0
2020-04-04,Buenos Aires,6,San Isidro,756,ACASSUSO,10,Público,Municipal,2020-06-15,1,
2020-04-04,Buenos Aires,6,San Isidro,756,SAN ISIDRO,10,Público,Municipal,2020-06-15,1,
2020-04-04,Buenos Aires,6,Vicente López,861,FLORIDA,10,Público,Municipal,2020-06-15,5,
2020-04-04,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,2,
2020-04-04,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,22,4.0
2020-04-04,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,34,4.0
2020-04-04,Buenos Aires,6,San Miguel,760,SAN MIGUEL,10,Público,Municipal,2020-06-15,3,
2020-04-04,Buenos Aires,6,San Nicolás,763,SAN NICOLAS DE LOS ARROYOS,50,Privado,Privado,2020-06-15,2,1.0
2020-04-04,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,10,
2020-04-04,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,51,2.0
2020-04-04,Chaco,22,25 de Mayo,168,MACHAGAI,20,Público,Provincial,2020-06-15,1,
2020-04-04,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,2,
2020-04-04,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,56,6.0
2020-04-04,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,13,
2020-04-04,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,23,3.0
2020-04-04,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,1,
2020-04-04,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,6,
2020-04-04,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,8,
2020-04-04,La Rioja,46,Capital,14,LA RIOJA,10,Público,Universitario público,2020-06-15,3,1.0
2020-04-04,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,7,1.0
2020-04-04,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,5,1.0
2020-04-04,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,15,1.0
2020-04-04,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,1,
2020-04-04,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,41,9.0
2020-04-04,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,1,
2020-04-04,Río Negro,62,General Roca,42,CIPOLLETTI,400,Público,Provincial,2020-06-15,1,
2020-04-04,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,2,
2020-04-04,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,8,
2020-04-04,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,2,
2020-04-04,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,9,1.0
2020-04-04,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,59,5.0
2020-04-04,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,6,1.0
2020-04-04,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,66,5.0
2020-04-04,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,43,2.0
2020-04-04,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,14,
2020-04-05,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,19,3.0
2020-04-05,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,46,1.0
2020-04-05,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,25,2.0
2020-04-05,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,7,1.0
2020-04-05,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,259,34.0
2020-04-05,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,53,6.0
2020-04-05,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,15,1.0
2020-04-05,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,8,
2020-04-05,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,20,
2020-04-05,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,3,
2020-04-05,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,47,4.0
2020-04-05,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,1,
2020-04-05,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,11,
2020-04-05,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,86,6.0
2020-04-05,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,7,
2020-04-05,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,4,
2020-04-05,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,5,1.0
2020-04-05,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,1,
2020-04-05,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,46,
2020-04-05,Chaco,22,Mayor Luis J. Fontana,98,VILLA ANGELA,30,Público,Provincial,2020-06-15,4,
2020-04-05,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,125,8.0
2020-04-05,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,12,3.0
2020-04-05,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,2,
2020-04-05,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,1,
2020-04-05,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,11,
2020-04-05,La Rioja,46,Capital,14,LA RIOJA,10,Público,Universitario público,2020-06-15,3,1.0
